0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.041138731532073466,-0.19019083703891512,-1.3277932083083557,-0.0011830778928894079,-0.010656516796269472,-0.06009017844213215,1.4370753534492111,0.8430096991871547,0.6207976200960124,0.04018368666702993,0.02258272385861571,0.016128838321931314
-0.1510749582011464,-0.3258271784063533,-0.6879222922929547,-0.014629871901740895,-0.03217709850124335,-0.16385518066684804,-1.4241974940731612,-1.6176384989071895,-2.208123933638763,0.031050469766190407,0.001146916035543213,-0.027361472806015495
-0.2601083771206734,-0.6514377176142654,0.19698270655235622,-0.03668482802080801,-0.053025223626878344,-0.1973580700818814,-0.9402767637823785,1.4278862725735995,3.878444805886039,-0.027486101091157553,0.005313702005423737,0.018961337330959026
-0.5582150936247854,-0.9214613818004533,0.5976855324939068,-0.05848922518860921,-0.11750904379208704,-0.16974405287841043,-0.005010501750187288,1.496572836071076,-1.0848470040855998,-0.05230496666249053,0.07925493439351917,0.0812762252934853
-0.5530432003766135,-1.251869834055252,-0.29139431135375715,-0.05006336587028772,-0.2328267790663519,-0.16445626441039493,-0.6326585560387457,1.0217489560294657,-3.8890236983961786,-0.08641170151671952,0.13185555543597333,-0.04646835523800365
-0.5272152967984782,-1.8246949370285246,-1.9700715479029411,-0.04042122012236951,-0.39987952183737924,-0.2575069711404401,1.3365749011395007,0.15485345430706757,0.2920325512264358,-0.07284589921589334,0.14784649777255113,-0.1367900285591957
-0.7145772403113877,-2.382975514225482,-1.0134337659916213,-0.0806038620068108,-0.6264863339884076,-0.38742972689007116,-0.15296098750975595,0.5029468423610808,-0.6053041422722492,-0.04720310347550191,0.1607008525362132,-0.14990294258710118
-1.7810040843398347,-2.2355656380901507,-3.7360787688986923,-0.3937189935488618,-0.787629269536123,-0.6336331807480463,-0.8491931517268886,-1.9605963232061345,4.649210994210786,-0.06180849464494667,0.12939162232846319,-0.039140237894776816
-2.778856909537112,-1.4654733368376203,1.6435684261696515,-1.0573975820925423,-0.6833049404085081,-0.6426623953628572,-0.4567840506676076,-2.546130683858148,2.343049549545449,-0.07050347356747337,0.026632736362577507,0.14226162466963446
-2.83764293699595,-1.5287614317935014,-0.3829862992347643,-1.4796387518350167,-0.685297543317184,-0.4083794131690751,-0.4262988230996506,-0.5572849641741568,-0.28378352073360863,-0.07920144391262293,-0.0464264638295856,0.19535983965497544
