0.02,0.0,-0.0,0.23000000000000001
0.027938064205432937,0.0028633330000672774,3.3964191108103891e-07,0.2356879563150947
0.035101508132336839,0.0037990537325400513,-7.873405515535392e-07,0.23538189281006566
0.041020917625827713,0.0029525921734479361,-1.4862207587037081e-05,0.240563974307024
0.04634539461484706,0.0045895819719710094,-4.7126843175434342e-05,0.24606744722834478
0.051341776548123233,0.0073769266452241196,-7.6262863332406225e-05,0.24581693629368881
0.054901410572223086,0.0074832511704841786,-9.5826001980507013e-05,0.24698462413013028
0.057697697919140992,0.0067758963427513152,-0.00010074526331216494,0.24665931308194361
0.058482253198739884,0.0075869872004180484,-9.6584310015400431e-05,0.25100811933632816
0.058647821939511666,0.0074137331245680655,-0.00010071051974489051,0.24827020800418256
0.059466578012031063,0.0053698378462153484,-0.00011370912894094115,0.25148974791465889
0.060361697956991728,0.0053070589062718465,-0.00013244085740839155,0.24736174212340159
0.060688595233691023,0.0068520415412322159,-0.0001365622048344644,0.23810957887673942
0.060633753806193902,0.0058932183932143608,-0.00011136296493139855,0.22781788513444728
0.059270827447494012,0.0037767870526180698,-6.8248389087488778e-05,0.22673230999632438
0.056338543756888654,0.004780403988781155,-1.8879865072821651e-05,0.23141658510364671
0.05262330237219856,0.0055887180745766291,2.625212816703863e-05,0.23219131543060978
0.049092802670853641,0.0035435274432007967,4.1851864438773224e-05,0.23104656479358815
0.046041388145891038,0.0025776107785349268,2.2586519452105499e-05,0.2358933149463647
0.043150228974494761,0.0035681045960788728,-9.2657676804800694e-06,0.24145794400691134
0.040147200146950904,0.0031872909522292301,-4.1291777755603466e-05,0.24322814689810726
0.036316998000127582,0.00063530106071144413,-7.7405240231897616e-05,0.24139626396504493
0.031773215661224735,0.00054871523731439033,-0.00010958013844297097,0.23574370599786931
0.02672648421154358,0.0016155431279725029,-0.00012311441495583249,0.23306631729967964
0.021673585833475836,-9.4674530054210046e-05,-0.0001116869047740843,0.23190731708296597
0.01695999244824228,-0.0021769767552078309,-8.8447812384150526e-05,0.23104309453888522
0.013371831630227659,-0.0014103993527946092,-7.8825926728742768e-05,0.23102904935194044
0.010017683228609599,-0.0011840766292731814,-6.3482387913226985e-05,0.22966959159071107
0.0061202390903772295,-0.0030365344944681509,-3.4067878479485788e-05,0.21924939581908851
0.0016295005336452,-0.0031098985405123829,2.9649245878658139e-06,0.21248094347120419
-0.0020444788590383879,-0.0014915843912633141,3.6897008025170348e-05,0.21067323614138325
-0.0057867722382748711,-0.0018887309472761238,5.8847147914647118e-05,0.20667448749955014
-0.0099289036313358787,-0.0033259778214017027,8.5163681970919431e-05,0.20566677886398804
